,id,url,image,name,description,author,ratings,ingredients,steps,nutrients,times,serves,difficulty,vote_count,subcategory,dish_type,maincategory
1877,73e674f8-364c-4596-a7ae-07edcf2c57af,https://www.bbcgoodfood.com/recipes/barbecued-banoffee-splits,https://images.immediate.co.uk/production/volatile/sites/30/2020/08/barbecued-banoffee-splits-c4613d4.jpg,Barbecued banoffee splits,"Treat the family to banoffee splits next time you have a barbecue or go camping. They're super easy to make, and great fun too. Serve with vanilla ice cream",Barney Desmazery,5,"['40g butter, softened', '50g light brown soft sugar', '½ tsp vanilla extract', '6 small ripe bananas, unpeeled', 'chopped pecans, ice cream, whipped cream or yogurt, to serve']","['Combine the butter, sugar and vanilla extract. Split the inside curve of each banana with a knife, being careful not to cut all the way through. Spread a spoonful of the butter mixture into each split, then put the bananas, split-side up, onto individual sheets of foil – they should be large enough to encase the bananas completely. Crimp the edges of the foil to seal the parcels. These can be prepared the day before – just chill until you’re ready to cook.', 'Heat a barbecue to low or until a thin layer of coals has turned grey. Cook the parcels for 15 mins, turning once.', 'Carefully unwrap the parcels, reserving any sauce that’s inside. Transfer to plates, then scatter over the pecans and drizzle over any sauce reserved from the base of the parcels. Serve with a scoop of ice cream, whipped cream or yogurt.']",{},"{'Preparation': '5 mins', 'Cooking': '15 mins'}",6,Easy,4,Barbecues,Family barbecue recipes,inspiration
1879,6c6552ec-c7c7-4b6f-b506-154dcdb03582,https://www.bbcgoodfood.com/recipes/pork-souvlaki,https://images.immediate.co.uk/production/volatile/sites/30/2020/08/pork-souvlaki-1380e9d.jpg,Pork souvlaki,Serve our speedy pork souvlaki skewers when you’re in need of a quick and easy midweek meal. Serve with flatbreads and yogurt and chilli sauces on the side,Esther Clark,5,"['400g lean pork shoulder, cut into 2cm chunks', '1 tbsp olive oil', '½ tbsp dried oregano', '1 lemon, zested and juiced', '½ tsp hot paprika', '100ml fat-free yogurt', '1 small garlic clove, grated', '½ cucumber, trimmed and grated', '2 red peppers, deseeded and cut into chunks', '2 Little Gem lettuce, leaves separated', 'chilli sauce, to serve (optional)', 'flatbreads, warmed, to serve (optional)']","['Put the pork in a large bowl with the oil, oregano, lemon zest and juice and paprika as well as a good pinch of salt. Toss everything together to combine and leave to marinate for 10 mins.', 'Combine the yogurt, garlic and cucumber together in a bowl. Season with salt and set aside.', 'Heat the grill to high. Thread the marinated pork and the peppers on four metal skewers, alternating between the pork and peppers as you go. Place on a non-stick baking sheet and grill for 3-4 mins on each side, or until cooked through and golden brown.', 'Serve with the lettuce, yogurt mixture and chilli sauce, and flatbreads, if you like.']","{'kcal': '210', 'fat': '8g', 'saturates': '2g', 'carbs': '8g', 'sugars': '8g', 'fibre': '5g', 'protein': '25g', 'salt': '0.3g'}","{'Preparation': '15 mins', 'Cooking': '10 mins'}",4,Easy,61,Barbecues,Budget barbecue recipes,inspiration
1882,cd3769c2-6b96-4344-bdbd-45d1c04fd162,https://www.bbcgoodfood.com/recipes/easy-vegan-burgers,https://images.immediate.co.uk/production/volatile/sites/30/2020/08/recipe-image-legacy-id-1010491_10-0d165c5.jpg,Easy vegan burgers,"Make vegan burgers with polenta and spice with cumin, chilli and coriander. Cook in the oven or on the barbecue and serve with a plant-based salsa",James Martin,4,"['6 large sweet potatoes (about 1.5kg/3lb 5oz)', '2 tsp oil, plus extra for the trays', '2 red onions, finely chopped', '2 red chillies, finely chopped (deseeded if you like)', '1 tbsp ground cumin', '1 tbsp ground coriander', '340g can sweetcorn, drained', 'small bunch coriander, chopped', '200g polenta', 'buns, salsa, onion and salad leaves, to serve']","['Heat oven to 200C/180C fan/gas 6. Pierce the potato skins and place on a baking tray. Bake for 45 mins until really soft. Remove from the oven and leave to cool. Meanwhile, heat the oil in a small pan, add the onions and chillies, and cook for 8-10 mins until soft. Leave to cool.', 'Peel the potatoes and add the flesh to a bowl with the chilli onions. Mash together with the spices until smooth. Using your hands, mix in the sweetcorn, coriander, half the polenta and some seasoning. Shape the mixture into 10 burgers; it will be quite soft. Carefully dip each one into the remaining polenta; dust off any excess. Place burgers on oiled baking trays and chill for at least 30 mins. You can wrap and freeze the burgers at this stage.', 'Light the barbecue. When the flames have died down, place a large, well-oiled non-stick frying pan or sturdy baking tray on top of the bars. Cook the burgers in the pan or on the tray for 10 mins each side until nicely browned. Alternatively, heat oven to 220C/200C fan/gas 7 and cook on oiled baking trays for 15 mins. Serve in buns with a dollop of salsa, some onion and salad leaves.']","{'kcal': '252', 'fat': '2g', 'saturates': '0g', 'carbs': '54g', 'sugars': '12g', 'fibre': '6g', 'protein': '5g', 'salt': '0.4g'}","{'Preparation': '20 mins', 'Cooking': '1 hr and 10 mins'}",10,Easy,16,Barbecues,Budget barbecue recipes,inspiration
1883,868f8fa1-6dd7-45b4-8c8a-02723a7cb7d6,https://www.bbcgoodfood.com/recipes/mexican-corn-cob,https://images.immediate.co.uk/production/volatile/sites/30/2020/08/recipe-image-legacy-id-1201636_11-8efdf10.jpg,Mexican corn on the cob,"Spice up barbecued sweetcorn with chilli, lime and lashings of melted butter",Good Food team,5,"['4 corn cobs', '100g butter, softened', 'zest 1  lime', '2 tsp chopped fresh chilli or 1 tsp chilli powder, mild or hot, depending how spicy you like it', 'lime wedges, to serve']","['Soak corn in cold water for 15 mins. Heat a griddle pan or barbecue and, when hot, place the corn directly on the bars. Cook for 30-40 mins, turning regularly, until the corn is tender and charred in spots.', 'Meanwhile, mash the butter with the lime zest and chili. When the cobs are done, top each with a knob of flavoured butter and serve with lime wedges.']","{'kcal': '294', 'fat': '23g', 'saturates': '13g', 'carbs': '19g', 'sugars': '2g', 'fibre': '2g', 'protein': '4g', 'salt': '0.4g'}","{'Preparation': '20 mins', 'Cooking': '40 mins'}",4,Easy,7,Barbecues,Budget barbecue recipes,inspiration
1884,8feef91f-f029-432d-ad84-2c71361b21ee,https://www.bbcgoodfood.com/recipes/chipotle-chicken-slaw,https://images.immediate.co.uk/production/volatile/sites/30/2020/08/hot-wings-and-slaw-1903ce0.jpg,Chipotle chicken & slaw,Enjoy our hot and spicy chicken drumsticks with homemade slaw on the side for a healthy and low calorie supper. Serve with steamed corn on the cob,Esther Clark,4,"['1 tbsp rapeseed oil', '2 tbsp chipotle paste', '1½ tbsp honey', '8 chicken drumsticks', '1 lime, zested and juiced', '1 small avocado, stoned', '2 tbsp fat-free Greek yogurt', '125g each red and white cabbage, both shredded', '1 large carrot, cut into matchsticks', '3 spring onions, sliced', '4 corn on the cobs, steamed, to serve (optional)']","['Heat the oven to 200C/180C fan/gas 6. Whisk the oil, chipotle paste and honey together in a large bowl. Add the chicken and toss to coat, then spread out on a non-stick baking tray. Roast for 30 mins, turning halfway through.', 'Put the lime zest and juice, avocado flesh, yogurt and a good pinch of salt into a blender and blitz until completely smooth. Put the sauce in a large bowl with the cabbage, carrot and spring onion and toss to combine.', 'Serve the drumsticks with the slaw and steamed corn, if you like.']","{'kcal': '318', 'fat': '16g', 'saturates': '4g', 'carbs': '13g', 'sugars': '13g', 'fibre': '4g', 'protein': '27g', 'salt': '0.5g'}","{'Preparation': '25 mins', 'Cooking': '40 mins'}",4,Easy,21,Barbecues,Budget barbecue recipes,inspiration
1885,52ddf4e2-1a10-4552-bf2a-c285678c32f6,https://www.bbcgoodfood.com/recipes/halloumi-burgers,https://images.immediate.co.uk/production/volatile/sites/30/2020/08/halloumi-burgers-cb38d14.jpg,Halloumi burgers,These veggie halloumi burgers in brioche buns are perfect for the whole family. Serve as a quick and easy lunch - they're also great on camping holidays,Lulu Grimes,5,"['250g block halloumi cheese, cut into 8 thick slices', '1 tbsp olive oil', '4 brioche buns', '4 tbsp hummus', '1 large ripe tomato, thinly sliced', '4 Butterhead lettuce leaves', '4 tbsp fresh tomato salsa (most supermarkets stock a version)']","['Heat a barbecue until the coals are glowing white hot. Brush each side of all the halloumi slices with olive oil and cook them on each side for 2-3 mins or until golden.', 'Split the brioche buns (toast them very briefly on both sides if you like, but be careful not to burn them) and spread the bottom halves with the hummus. Add some tomato and then the halloumi, then finish with the lettuce and salsa and top with the other half of the bun.']",{},"{'Preparation': '10 mins', 'Cooking': '10 mins'}",4,Easy,37,Barbecues,Budget barbecue recipes,inspiration
1890,84f08371-5938-47a7-9318-bcff1b54b713,https://www.bbcgoodfood.com/recipes/maple-glazed-hot-wings,https://images.immediate.co.uk/production/volatile/sites/30/2020/08/maple-glazed-hot-wings-1c23ad9.jpg,Maple-glazed hot wings,Love chicken wings either on their own or as part of a big barbecue? The sticky maple and butter glaze on these wings adds extra succulence,Tom Kerridge,5,"['1kg chicken wings', 'a little oil, for the tray', '½ tsp ground cumin', '½ tsp ground black pepper', '½ tsp ground coriander', '1 tsp dark brown soft sugar', '1 tsp garlic powder', '2½ tsp smoked paprika', '½ tsp dried oregano', '½ tsp dried thyme', '75g butter', '75g cider vinegar', '75ml hot sauce', '50ml maple syrup']","['To make the rub, mix together all the ingredients in a large bowl with a large pinch of salt. Add the chicken wings and toss to coat in the spices. If you’ve got time, chill and marinate for up to 24 hrs.', 'Heat oven to 180C/160C fan/gas 4. , transfer the wings to the tray and roast for 40-45 mins until they are cooked through. Turn the oven up to 220C/200C fan/gas 7 and roast for a further 10 mins until golden brown and crispy.', 'Meanwhile, make the glaze by heating the butter, vinegar, hot sauce and maple syrup in a small saucepan. Bring to the boil over a high heat, then reduce the heat and simmer gently for 5 mins or until the glaze has thickened. Remove the wings from the oven and while they are still hot, pour over the glaze and carefully mix using a spoon to roll and coat them evenly. They should be nice and glossy. Serve with your favourite dip.']",{},"{'Preparation': '20 mins', 'Cooking': '1 hr and 10 mins'}",4,Easy,19,Barbecues,Budget barbecue recipes,inspiration
1891,d91bd900-0737-4bd9-ac76-b7becb460c1d,https://www.bbcgoodfood.com/recipes/buttery-baked-corn-cob,https://images.immediate.co.uk/production/volatile/sites/30/2020/08/recipe-image-legacy-id-320547_11-497a03a.jpg,Buttery baked corn on the cob,"The taste of warm, buttery corn on the cob is hard to beat on a summer day, and it makes a great side dish to spicy chicken",Good Food team,5,"['100g butter, softened', '1 garlic clove, crushed', '1 tbsp chopped parsley', '4 corn on the cob']","['Heat oven to 200C/180C fan/gas 6. Mash butter, garlic and parsley with seasoning.', 'Cut 4 pieces of foil large enough to hold a cob, place a cob on each piece, top each one with butter, then seal edges to form parcels. Bake, or cook on the barbecue, for 30-35 mins or until tender.']","{'kcal': '282', 'fat': '22g', 'saturates': '13g', 'carbs': '18g', 'sugars': '2g', 'fibre': '2g', 'protein': '4g', 'salt': '0.31g'}","{'Preparation': '5 mins', 'Cooking': '35 mins'}",4,Easy,23,Barbecues,Budget barbecue recipes,inspiration
1892,36a03526-c700-4928-8290-26354f30bd49,https://www.bbcgoodfood.com/recipes/foil-wrapped-baby-potatoes,https://images.immediate.co.uk/production/volatile/sites/30/2020/08/foil-wrapped-baby-potatoes_0-301fb58.jpg,Foil-wrapped baby potatoes,These tender miniature new potatoes with a charred barbecue flavour make a deliciously simple side dish,James Martin,5,"['750g miniature new potatoes', '2 tbsp olive oil']","['If your barbecue hasn’t already been heated, light and heat until the ashes turn grey. Put the potatoes in a large saucepan of cold water and bring to the boil. Once boiling, cook for 5 mins until slightly tender.', 'Drain and leave to steam-dry for 2 mins. Transfer to a large sheet of foil, coat in the olive oil and season well. Make sure the potatoes are sitting flat against the foil so each one gets charred when grilled. Wrap in the foil like a parcel, and wrap again to ensure the potatoes are completely covered. Cook on the barbecue for 10 mins.', 'Check they are cooked by inserting a skewer into one of the potatoes. Carefully remove from the foil and serve in a dish.']",{},"{'Preparation': '5 mins', 'Cooking': '15 mins'}",6,Easy,5,Barbecues,Budget barbecue recipes,inspiration
1893,c822e900-1e60-4fc2-8564-1232b9330733,https://www.bbcgoodfood.com/recipes/bbq-pulled-pork-sandwich,https://images.immediate.co.uk/production/volatile/sites/30/2020/08/recipe-image-legacy-id-1010509_10-5b6662c.jpg,BBQ pulled pork sandwich,"Slow cook pork shoulder for four hours in the oven to tenderise then finish on a BBQ. Serve with a thick, tangy sauce",James Martin,5,"['2 onions, sliced', '3 bay leaves', '1 tbsp each mustard powder and  smoked paprika', '1.5-2kg/3lb 5oz-4lb 8oz) pork shoulder, boned with rind attached and tied (ask your butcher to do this)', '140g tomato ketchup', '4 tbsp red wine vinegar', '1 tbsp Worcestershire sauce', '3 tbsp soft dark brown sugar', '2 French stick, sliced into rolls, and coleslaw, to serve']","['Heat oven to 160C/140C fan/gas 3. Scatter the onions and bay leaves in the bottom of a large roasting tin. Mix the mustard powder, paprika and 1 tsp ground black pepper with a good pinch of salt. Rub this all over the pork, making sure you rub it into all the crevices. Place the pork, rind-side up, on top of the onions. Pour 200ml water into the bottom of the tin, wrap well with foil and bake for 4 hrs. This can be done up to 2 days ahead – simply cover the tray in foil and chill until ready to barbecue.', 'Light the barbecue. In a bowl, mix the ketchup, vinegar, Worcestershire sauce and brown sugar. Remove the pork from the tin and pat dry. Place the roasting tin on the hob, pour in the ketchup mixture and bubble vigorously for 10-15 mins until thick and glossy. Remove the bay leaves and pour the sauce into a food processor; blitz until smooth. Smear half the sauce mixture over the meat.', 'Once the barbecue flames have died down, put on the pork, skin-side down. Cook for 15 mins until nicely charred, then flip over and cook for another 10 mins. The meat will be very tender, so be careful not to lose any between the bars. Alternatively, heat a combined oven-grill to high, place the pork on a baking tray and cook each side for 10-15 mins until nicely charred.', 'Lift the pork onto a large plate or tray. Remove string and peel off the skin. Using 2 forks, shred the meat into chunky pieces. Add 3-4 tbsp of the barbecue sauce to the meat and toss everything well to coat. Pile into rolls and serve with extra sauce and a little coleslaw.']","{'kcal': '520', 'fat': '29g', 'saturates': '10g', 'carbs': '15g', 'sugars': '14g', 'fibre': '1g', 'protein': '49g', 'salt': '1.1g'}","{'Preparation': '25 mins', 'Cooking': '4 hrs and 30 mins'}",8,More effort,36,Barbecues,Budget barbecue recipes,inspiration
